Year,Average Household Income,Ave People in Household,Ave Rent per Month,County,County Region,Cities
2016,No Income,2,1140,Los Angeles,West Central,LA City (Central/Hancock Park 
2017,1-20000,1,1081,Los Angeles,West Central,LA City (Central/Hancock Park 
2017,120001-160000,2,1325,Los Angeles,West Central,LA City (Central/Hancock Park 
2017,160001-200000,3,1080,Los Angeles,West Central,LA City (Central/Hancock Park 
2017,200000-Max,3,940,Los Angeles,West Central,LA City (Central/Hancock Park 
2017,20001-40000,2,1040,Los Angeles,West Central,LA City (Central/Hancock Park 
2017,400001-60000,2,1250,Los Angeles,West Central,LA City (Central/Hancock Park 
2017,60001-80000,2,1195,Los Angeles,West Central,LA City (Central/Hancock Park 
2017,80001-120000,2,1261,Los Angeles,West Central,LA City (Central/Hancock Park 
2017,Negative Income,0,1114,Los Angeles,West Central,LA City (Central/Hancock Park 
2017,No Income,2,1568,Los Angeles,West Central,LA City (Central/Hancock Park 
2018,1-20000,1,995,Los Angeles,West Central,LA City (Central/Hancock Park 
2018,120001-160000,2,1584,Los Angeles,West Central,LA City (Central/Hancock Park 
2018,160001-200000,3,1528,Los Angeles,West Central,LA City (Central/Hancock Park 
2018,200000-Max,3,895,Los Angeles,West Central,LA City (Central/Hancock Park 
2018,20001-40000,2,1103,Los Angeles,West Central,LA City (Central/Hancock Park 
2018,400001-60000,2,1265,Los Angeles,West Central,LA City (Central/Hancock Park 
2018,60001-80000,2,1427,Los Angeles,West Central,LA City (Central/Hancock Park 
2018,80001-120000,2,1415,Los Angeles,West Central,LA City (Central/Hancock Park 
2018,Negative Income,0,1060,Los Angeles,West Central,LA City (Central/Hancock Park 
2018,No Income,1,1515,Los Angeles,West Central,LA City (Central/Hancock Park 
2019,1-20000,2,1077,Los Angeles,West Central,LA City (Central/Hancock Park 
2019,120001-160000,2,1644,Los Angeles,West Central,LA City (Central/Hancock Park 
2019,160001-200000,3,1220,Los Angeles,West Central,LA City (Central/Hancock Park 
2019,200000-Max,3,1090,Los Angeles,West Central,LA City (Central/Hancock Park 
2019,20001-40000,2,1310,Los Angeles,West Central,LA City (Central/Hancock Park 
2019,400001-60000,2,1495,Los Angeles,West Central,LA City (Central/Hancock Park 
2019,60001-80000,2,1371,Los Angeles,West Central,LA City (Central/Hancock Park 
2019,80001-120000,2,1545,Los Angeles,West Central,LA City (Central/Hancock Park 
2019,Negative Income,0,966,Los Angeles,West Central,LA City (Central/Hancock Park 
2019,No Income,2,1596,Los Angeles,West Central,LA City (Central/Hancock Park 
2015,1-20000,2,1226,Los Angeles,West Central,LA City (West Central/Westwood 
2015,120001-160000,2,1509,Los Angeles,West Central,LA City (West Central/Westwood 
2015,160001-200000,2,678,Los Angeles,West Central,LA City (West Central/Westwood 
2015,200000-Max,3,493,Los Angeles,West Central,LA City (West Central/Westwood 
2015,20001-40000,2,1234,Los Angeles,West Central,LA City (West Central/Westwood 
2015,400001-60000,2,1260,Los Angeles,West Central,LA City (West Central/Westwood 
2015,60001-80000,2,1065,Los Angeles,West Central,LA City (West Central/Westwood 
2015,80001-120000,2,1358,Los Angeles,West Central,LA City (West Central/Westwood 
2015,Negative Income,0,770,Los Angeles,West Central,LA City (West Central/Westwood 
2015,No Income,2,1516,Los Angeles,West Central,LA City (West Central/Westwood 
2016,1-20000,2,1348,Los Angeles,West Central,LA City (West Central/Westwood 
2016,120001-160000,2,1493,Los Angeles,West Central,LA City (West Central/Westwood 
2016,160001-200000,3,991,Los Angeles,West Central,LA City (West Central/Westwood 
2016,200000-Max,3,925,Los Angeles,West Central,LA City (West Central/Westwood 
2016,20001-40000,2,1213,Los Angeles,West Central,LA City (West Central/Westwood 
2016,400001-60000,2,1163,Los Angeles,West Central,LA City (West Central/Westwood 
2016,60001-80000,2,1290,Los Angeles,West Central,LA City (West Central/Westwood 
2016,80001-120000,2,1296,Los Angeles,West Central,LA City (West Central/Westwood 
2016,Negative Income,0,993,Los Angeles,West Central,LA City (West Central/Westwood 
2016,No Income,2,1503,Los Angeles,West Central,LA City (West Central/Westwood 
2017,1-20000,2,1310,Los Angeles,West Central,LA City (West Central/Westwood 
2017,120001-160000,2,1365,Los Angeles,West Central,LA City (West Central/Westwood 
2017,160001-200000,3,1379,Los Angeles,West Central,LA City (West Central/Westwood 
2017,200000-Max,3,777,Los Angeles,West Central,LA City (West Central/Westwood 
2017,20001-40000,2,1059,Los Angeles,West Central,LA City (West Central/Westwood 
2017,400001-60000,2,1328,Los Angeles,West Central,LA City (West Central/Westwood 
2017,60001-80000,2,1314,Los Angeles,West Central,LA City (West Central/Westwood 
2017,80001-120000,2,1489,Los Angeles,West Central,LA City (West Central/Westwood 
2017,Negative Income,0,1159,Los Angeles,West Central,LA City (West Central/Westwood 
2017,No Income,1,1919,Los Angeles,West Central,LA City (West Central/Westwood 
2018,1-20000,2,1318,Los Angeles,West Central,LA City (West Central/Westwood 
2018,120001-160000,2,1623,Los Angeles,West Central,LA City (West Central/Westwood 
2018,160001-200000,2,1611,Los Angeles,West Central,LA City (West Central/Westwood 
2018,200000-Max,3,849,Los Angeles,West Central,LA City (West Central/Westwood 
2018,20001-40000,2,1144,Los Angeles,West Central,LA City (West Central/Westwood 
2018,400001-60000,2,1204,Los Angeles,West Central,LA City (West Central/Westwood 
2018,60001-80000,2,1604,Los Angeles,West Central,LA City (West Central/Westwood 
2018,80001-120000,2,1486,Los Angeles,West Central,LA City (West Central/Westwood 
2018,Negative Income,0,937,Los Angeles,West Central,LA City (West Central/Westwood 
2018,No Income,2,1658,Los Angeles,West Central,LA City (West Central/Westwood 
2019,1-20000,2,1276,Los Angeles,West Central,LA City (West Central/Westwood 
2019,120001-160000,2,1626,Los Angeles,West Central,LA City (West Central/Westwood 
2019,160001-200000,2,1698,Los Angeles,West Central,LA City (West Central/Westwood 
2019,200000-Max,3,940,Los Angeles,West Central,LA City (West Central/Westwood 
2019,20001-40000,2,1424,Los Angeles,West Central,LA City (West Central/Westwood 
2019,400001-60000,2,1499,Los Angeles,West Central,LA City (West Central/Westwood 
2019,60001-80000,2,1251,Los Angeles,West Central,LA City (West Central/Westwood 
2019,80001-120000,2,1440,Los Angeles,West Central,LA City (West Central/Westwood 
2019,Negative Income,0,1087,Los Angeles,West Central,LA City (West Central/Westwood 
2019,No Income,1,1546,Los Angeles,West Central,LA City (West Central/Westwood 
2015,1-20000,2,570,Los Angeles,,Baldwin Park
2015,120001-160000,4,159,Los Angeles,,Baldwin Park
2015,160001-200000,4,254,Los Angeles,,Baldwin Park
2015,200000-Max,6,349,Los Angeles,,Baldwin Park
2015,20001-40000,3,742,Los Angeles,,Baldwin Park
2015,400001-60000,4,631,Los Angeles,,Baldwin Park
2015,60001-80000,3,788,Los Angeles,,Baldwin Park
2015,80001-120000,4,382,Los Angeles,,Baldwin Park
2015,Negative Income,0,377,Los Angeles,,Baldwin Park
2015,No Income,2,543,Los Angeles,,Baldwin Park
2016,1-20000,2,436,Los Angeles,,Baldwin Park
2016,120001-160000,4,528,Los Angeles,,Baldwin Park
2016,160001-200000,4,417,Los Angeles,,Baldwin Park
2016,200000-Max,6,105,Los Angeles,,Baldwin Park
2016,20001-40000,3,583,Los Angeles,,Baldwin Park
2016,400001-60000,3,547,Los Angeles,,Baldwin Park
2016,60001-80000,3,434,Los Angeles,,Baldwin Park
2016,80001-120000,4,464,Los Angeles,,Baldwin Park
2016,Negative Income,0,364,Los Angeles,,Baldwin Park
2016,No Income,2,482,Los Angeles,,Baldwin Park
2017,1-20000,2,548,Los Angeles,,Baldwin Park
2017,120001-160000,3,243,Los Angeles,,Baldwin Park
2017,160001-200000,5,202,Los Angeles,,Baldwin Park
2017,200000-Max,4,696,Los Angeles,,Baldwin Park
2017,20001-40000,3,602,Los Angeles,,Baldwin Park
2017,400001-60000,3,777,Los Angeles,,Baldwin Park
2017,60001-80000,4,593,Los Angeles,,Baldwin Park
2017,80001-120000,4,489,Los Angeles,,Baldwin Park
2017,Negative Income,0,37,Los Angeles,,Baldwin Park
2017,No Income,3,716,Los Angeles,,Baldwin Park
2018,1-20000,2,558,Los Angeles,,Baldwin Park
2018,120001-160000,4,558,Los Angeles,,Baldwin Park
2018,160001-200000,5,135,Los Angeles,,Baldwin Park
2018,200000-Max,4,245,Los Angeles,,Baldwin Park
2018,20001-40000,3,546,Los Angeles,,Baldwin Park
2018,400001-60000,3,693,Los Angeles,,Baldwin Park
2018,60001-80000,4,579,Los Angeles,,Baldwin Park
2018,80001-120000,4,469,Los Angeles,,Baldwin Park
2018,Negative Income,0,606,Los Angeles,,Baldwin Park
2018,No Income,2,0,Los Angeles,,Baldwin Park
2019,1-20000,2,561,Los Angeles,,Baldwin Park
2019,120001-160000,4,249,Los Angeles,,Baldwin Park
2019,160001-200000,4,279,Los Angeles,,Baldwin Park
2019,200000-Max,4,339,Los Angeles,,Baldwin Park
2019,20001-40000,3,636,Los Angeles,,Baldwin Park
2019,400001-60000,3,695,Los Angeles,,Baldwin Park
2019,60001-80000,3,568,Los Angeles,,Baldwin Park
2019,80001-120000,4,487,Los Angeles,,Baldwin Park
2019,Negative Income,0,763,Los Angeles,,Baldwin Park
2019,No Income,1,622,Los Angeles,,Baldwin Park
2015,1-20000,1,418,Los Angeles,,Calabasas
2015,120001-160000,3,576,Los Angeles,,Calabasas
2015,160001-200000,3,418,Los Angeles,,Calabasas
2015,200000-Max,3,312,Los Angeles,,Calabasas
2015,20001-40000,2,684,Los Angeles,,Calabasas
2015,400001-60000,2,829,Los Angeles,,Calabasas
2015,60001-80000,2,608,Los Angeles,,Calabasas
2015,80001-120000,2,281,Los Angeles,,Calabasas
2015,Negative Income,0,109,Los Angeles,,Calabasas
2015,No Income,1,719,Los Angeles,,Calabasas
2016,1-20000,1,301,Los Angeles,,Calabasas
2016,120001-160000,3,664,Los Angeles,,Calabasas
2016,160001-200000,3,217,Los Angeles,,Calabasas
2016,200000-Max,3,290,Los Angeles,,Calabasas
2016,20001-40000,2,703,Los Angeles,,Calabasas
2016,400001-60000,2,565,Los Angeles,,Calabasas
2016,60001-80000,2,289,Los Angeles,,Calabasas
2016,80001-120000,2,747,Los Angeles,,Calabasas
2016,Negative Income,0,482,Los Angeles,,Calabasas
2016,No Income,1,1405,Los Angeles,,Calabasas
2017,1-20000,1,799,Los Angeles,,Calabasas
2017,120001-160000,3,848,Los Angeles,,Calabasas
2017,160001-200000,3,871,Los Angeles,,Calabasas
2017,200000-Max,3,365,Los Angeles,,Calabasas
2017,20001-40000,2,384,Los Angeles,,Calabasas
2017,400001-60000,2,179,Los Angeles,,Calabasas
2017,60001-80000,2,473,Los Angeles,,Calabasas
2017,80001-120000,2,338,Los Angeles,,Calabasas
2017,Negative Income,0,250,Los Angeles,,Calabasas
2017,No Income,2,347,Los Angeles,,Calabasas
2018,1-20000,2,1001,Los Angeles,,Calabasas
2018,120001-160000,2,662,Los Angeles,,Calabasas
2018,160001-200000,3,377,Los Angeles,,Calabasas
2018,200000-Max,3,168,Los Angeles,,Calabasas
2018,20001-40000,2,219,Los Angeles,,Calabasas
2018,400001-60000,3,948,Los Angeles,,Calabasas
2018,60001-80000,2,497,Los Angeles,,Calabasas
2018,80001-120000,2,526,Los Angeles,,Calabasas
2018,Negative Income,0,211,Los Angeles,,Calabasas
2018,No Income,2,671,Los Angeles,,Calabasas
2019,1-20000,2,493,Los Angeles,,Calabasas
2019,120001-160000,3,108,Los Angeles,,Calabasas
2019,160001-200000,3,96,Los Angeles,,Calabasas
2019,200000-Max,3,538,Los Angeles,,Calabasas
2019,20001-40000,2,736,Los Angeles,,Calabasas
2019,400001-60000,2,607,Los Angeles,,Calabasas
2019,60001-80000,2,609,Los Angeles,,Calabasas
2019,80001-120000,2,606,Los Angeles,,Calabasas
2019,Negative Income,0,709,Los Angeles,,Calabasas
2019,No Income,1,1823,Los Angeles,,Calabasas
2015,1-20000,2,327,Los Angeles,,Diamond Bar
2015,120001-160000,3,229,Los Angeles,,Diamond Bar
2015,160001-200000,4,125,Los Angeles,,Diamond Bar
2015,200000-Max,3,43,Los Angeles,,Diamond Bar
2015,20001-40000,3,622,Los Angeles,,Diamond Bar
2015,400001-60000,3,615,Los Angeles,,Diamond Bar
2015,60001-80000,3,390,Los Angeles,,Diamond Bar
2015,80001-120000,3,547,Los Angeles,,Diamond Bar
2015,Negative Income,0,762,Los Angeles,,Diamond Bar
2015,No Income,2,1158,Los Angeles,,Diamond Bar
2016,1-20000,2,645,Los Angeles,,Diamond Bar
2016,120001-160000,4,465,Los Angeles,,Diamond Bar
2016,160001-200000,4,190,Los Angeles,,Diamond Bar
2016,200000-Max,4,94,Los Angeles,,Diamond Bar
2016,20001-40000,3,664,Los Angeles,,Diamond Bar
2016,400001-60000,3,679,Los Angeles,,Diamond Bar
2016,60001-80000,3,387,Los Angeles,,Diamond Bar
2016,80001-120000,3,598,Los Angeles,,Diamond Bar
2016,Negative Income,0,538,Los Angeles,,Diamond Bar
2016,No Income,2,912,Los Angeles,,Diamond Bar
2017,1-20000,2,402,Los Angeles,,Diamond Bar
2017,120001-160000,3,467,Los Angeles,,Diamond Bar
2017,160001-200000,4,346,Los Angeles,,Diamond Bar
2017,200000-Max,4,413,Los Angeles,,Diamond Bar
2017,20001-40000,3,440,Los Angeles,,Diamond Bar
2017,400001-60000,3,431,Los Angeles,,Diamond Bar
2017,60001-80000,3,349,Los Angeles,,Diamond Bar
2017,80001-120000,3,391,Los Angeles,,Diamond Bar
2017,Negative Income,0,0,Los Angeles,,Diamond Bar
2017,No Income,2,369,Los Angeles,,Diamond Bar
2018,1-20000,2,578,Los Angeles,,Diamond Bar
2018,120001-160000,3,377,Los Angeles,,Diamond Bar
2018,160001-200000,3,0,Los Angeles,,Diamond Bar
2018,200000-Max,4,346,Los Angeles,,Diamond Bar
2018,20001-40000,3,483,Los Angeles,,Diamond Bar
2018,400001-60000,3,741,Los Angeles,,Diamond Bar
2018,60001-80000,3,653,Los Angeles,,Diamond Bar
2018,80001-120000,3,554,Los Angeles,,Diamond Bar
2018,Negative Income,0,475,Los Angeles,,Diamond Bar
2018,No Income,2,561,Los Angeles,,Diamond Bar
2019,1-20000,2,476,Los Angeles,,Diamond Bar
2019,120001-160000,3,381,Los Angeles,,Diamond Bar
2019,160001-200000,3,457,Los Angeles,,Diamond Bar
2019,200000-Max,3,81,Los Angeles,,Diamond Bar
2019,20001-40000,2,528,Los Angeles,,Diamond Bar
2019,400001-60000,3,523,Los Angeles,,Diamond Bar
2019,60001-80000,3,683,Los Angeles,,Diamond Bar
2019,80001-120000,3,582,Los Angeles,,Diamond Bar
2019,Negative Income,0,784,Los Angeles,,Diamond Bar
2019,No Income,2,1107,Los Angeles,,Diamond Bar
2015,1-20000,2,564,Los Angeles,,LA (North Central/Arleta 
2015,120001-160000,5,260,Los Angeles,,LA (North Central/Arleta 
2015,160001-200000,5,0,Los Angeles,,LA (North Central/Arleta 
2015,200000-Max,4,384,Los Angeles,,LA (North Central/Arleta 
2015,20001-40000,4,463,Los Angeles,,LA (North Central/Arleta 
2015,400001-60000,4,489,Los Angeles,,LA (North Central/Arleta 
2015,60001-80000,4,574,Los Angeles,,LA (North Central/Arleta 
2015,80001-120000,4,325,Los Angeles,,LA (North Central/Arleta 
2015,Negative Income,0,518,Los Angeles,,LA (North Central/Arleta 
2015,No Income,2,1774,Los Angeles,,LA (North Central/Arleta 
2016,1-20000,2,605,Los Angeles,,LA (North Central/Arleta 
2016,120001-160000,4,399,Los Angeles,,LA (North Central/Arleta 
2016,160001-200000,4,275,Los Angeles,,LA (North Central/Arleta 
2016,200000-Max,6,0,Los Angeles,,LA (North Central/Arleta 
2016,20001-40000,3,656,Los Angeles,,LA (North Central/Arleta 
2016,400001-60000,4,441,Los Angeles,,LA (North Central/Arleta 
2016,60001-80000,4,432,Los Angeles,,LA (North Central/Arleta 
2016,80001-120000,5,227,Los Angeles,,LA (North Central/Arleta 
2016,Negative Income,0,89,Los Angeles,,LA (North Central/Arleta 
2016,No Income,1,427,Los Angeles,,LA (North Central/Arleta 
2017,1-20000,2,575,Los Angeles,,LA (North Central/Arleta 
2017,120001-160000,5,64,Los Angeles,,LA (North Central/Arleta 
2017,160001-200000,5,422,Los Angeles,,LA (North Central/Arleta 
2017,200000-Max,5,66,Los Angeles,,LA (North Central/Arleta 
2017,20001-40000,3,558,Los Angeles,,LA (North Central/Arleta 
2017,400001-60000,4,540,Los Angeles,,LA (North Central/Arleta 
2017,60001-80000,4,390,Los Angeles,,LA (North Central/Arleta 
2017,80001-120000,5,295,Los Angeles,,LA (North Central/Arleta 
2017,Negative Income,0,485,Los Angeles,,LA (North Central/Arleta 
2017,No Income,2,618,Los Angeles,,LA (North Central/Arleta 
2018,1-20000,2,470,Los Angeles,,LA (North Central/Arleta 
2018,120001-160000,5,195,Los Angeles,,LA (North Central/Arleta 
2018,160001-200000,6,329,Los Angeles,,LA (North Central/Arleta 
2018,200000-Max,6,41,Los Angeles,,LA (North Central/Arleta 
2018,20001-40000,3,830,Los Angeles,,LA (North Central/Arleta 
2018,400001-60000,3,328,Los Angeles,,LA (North Central/Arleta 
2018,60001-80000,4,614,Los Angeles,,LA (North Central/Arleta 
2018,80001-120000,4,491,Los Angeles,,LA (North Central/Arleta 
2018,Negative Income,0,73,Los Angeles,,LA (North Central/Arleta 
2018,No Income,1,474,Los Angeles,,LA (North Central/Arleta 
2019,1-20000,2,621,Los Angeles,,LA (North Central/Arleta 
2019,120001-160000,5,352,Los Angeles,,LA (North Central/Arleta 
2019,160001-200000,5,148,Los Angeles,,LA (North Central/Arleta 
2019,200000-Max,4,122,Los Angeles,,LA (North Central/Arleta 
2019,20001-40000,3,772,Los Angeles,,LA (North Central/Arleta 
2019,400001-60000,3,470,Los Angeles,,LA (North Central/Arleta 
2019,60001-80000,4,422,Los Angeles,,LA (North Central/Arleta 
2019,80001-120000,4,443,Los Angeles,,LA (North Central/Arleta 
2019,Negative Income,0,404,Los Angeles,,LA (North Central/Arleta 
2019,No Income,1,929,Los Angeles,,LA (North Central/Arleta 
2015,1-20000,2,942,Los Angeles,,LA (Southwest/Marina del Rey 
2015,120001-160000,2,1077,Los Angeles,,LA (Southwest/Marina del Rey 
2015,160001-200000,2,1129,Los Angeles,,LA (Southwest/Marina del Rey 
2015,200000-Max,3,754,Los Angeles,,LA (Southwest/Marina del Rey 
2015,20001-40000,2,880,Los Angeles,,LA (Southwest/Marina del Rey 
2015,400001-60000,2,934,Los Angeles,,LA (Southwest/Marina del Rey 
2015,60001-80000,2,845,Los Angeles,,LA (Southwest/Marina del Rey 
2015,80001-120000,2,1059,Los Angeles,,LA (Southwest/Marina del Rey 
2015,Negative Income,0,814,Los Angeles,,LA (Southwest/Marina del Rey 
2015,No Income,2,1788,Los Angeles,,LA (Southwest/Marina del Rey 
2016,1-20000,1,705,Los Angeles,,LA (Southwest/Marina del Rey 
2016,120001-160000,2,1094,Los Angeles,,LA (Southwest/Marina del Rey 
2016,160001-200000,3,1038,Los Angeles,,LA (Southwest/Marina del Rey 
2016,200000-Max,3,1008,Los Angeles,,LA (Southwest/Marina del Rey 
2016,20001-40000,2,910,Los Angeles,,LA (Southwest/Marina del Rey 
2016,400001-60000,2,1211,Los Angeles,,LA (Southwest/Marina del Rey 
2016,60001-80000,2,969,Los Angeles,,LA (Southwest/Marina del Rey 
2016,80001-120000,2,1402,Los Angeles,,LA (Southwest/Marina del Rey 
2016,Negative Income,0,728,Los Angeles,,LA (Southwest/Marina del Rey 
2016,No Income,1,1771,Los Angeles,,LA (Southwest/Marina del Rey 
2017,1-20000,1,1166,Los Angeles,,LA (Southwest/Marina del Rey 
2017,120001-160000,2,1215,Los Angeles,,LA (Southwest/Marina del Rey 
2017,160001-200000,2,1311,Los Angeles,,LA (Southwest/Marina del Rey 
2017,200000-Max,2,856,Los Angeles,,LA (Southwest/Marina del Rey 
2017,20001-40000,2,900,Los Angeles,,LA (Southwest/Marina del Rey 
2017,400001-60000,2,1148,Los Angeles,,LA (Southwest/Marina del Rey 
2017,60001-80000,2,1315,Los Angeles,,LA (Southwest/Marina del Rey 
2017,80001-120000,2,1376,Los Angeles,,LA (Southwest/Marina del Rey 
2017,Negative Income,0,1018,Los Angeles,,LA (Southwest/Marina del Rey 
2017,No Income,1,1342,Los Angeles,,LA (Southwest/Marina del Rey 
2018,1-20000,1,1198,Los Angeles,,LA (Southwest/Marina del Rey 
2018,120001-160000,2,1163,Los Angeles,,LA (Southwest/Marina del Rey 
